Gene,XY_Blood_007.886,XY_Blood_1.888,XY_Blood_3.885,XY_Blood_5.609,XY_Blood_7.604,XY_Blood_881,XY_Blood_999
LOC112446155,0,0,0,0,0,0,0
LOC112445983,0,0,0,0.292449915,0,0,0
AGL,56.48917588,82.76914984,16.73325015,35.19404127,30.51299396,14.84471971,31.81735659
LOC101901923,0.081505855,0.032814605,0.05142414,0.027200544,0.026502869,0,0
FRRS1,0,0.061111524,0.622495664,0.253281538,0.074035513,0.21851306,0.205886037
PALMD,1.198417257,0.231594193,1.119046162,0.895869729,0.717017845,0.552065605,0.69355183
LOC112445873,0,0,0,0,0,0,0
LOC107132306,0,0,0,0,0,0,0
PLPPR4,0,0,0,0,0,0,0
LOC112446076,0,0,0,0,0,0,0
LOC112445984,0.217669607,1.4021554,0.137333353,0,0,0.278533815,0.984144094
PLPPR5,1.770110204,1.010344801,0.084820865,0.388834998,0.437148057,0.860150814,1.235930197
SNX7,1.454652484,0.90099892,0.317692269,0.373426118,1.309852787,1.002291567,1.011828235
MIR137,0,0,0,0,0,0,0
LOC101904239,0,0.04207911,0.032971325,0,0,0.100306614,0.094510283
DPYD,49.81074272,62.75771328,20.65691202,44.60899755,45.61342836,25.52777222,22.13698686
LOC112446061,0,0,0,0,0,0,0
PTBP2,31.92643328,14.11222316,5.085661409,6.013020366,5.950155703,4.022441077,19.03998498
LOC112446151,0,0,0,0,0,0,0
LOC112446090,0,0,0,0,0,0,0
LOC112445875,0,0,0,0,0,0,0
RWDD3,2.316085943,4.619945602,3.287875935,3.4782114,3.52592688,1.818636462,5.616618104
LOC614522,0,0.034854432,0.045517313,0.019260926,0.018766897,0,0
LOC112445985,0,0,0,0,0,0,0
ALG14,8.217848879,14.40188448,15.85954799,15.97104059,18.54792468,16.75295723,18.4318698
TRNAY-GUA_3,0,0,0,0,0,0,0
CNN3,0,0.469399725,0.294240656,0.194546423,0,0.634064622,0.685281025
SLC44A3,0,0,0,0.050980539,0,0,0
LOC112445986,0,0,0,0,0,0,0
LOC112446089,0,0,0,0,0,0,0
F3,0.216162039,0,0.068191095,0,0.035144188,0,0
ABCD3,30.06322823,22.33962278,12.7253761,14.85332378,14.52962471,12.69791727,25.19374699
ARHGAP29,0.125648249,0,0.045299836,0.119805619,0.09338615,0.091875249,0.064924601
ABCA4,0,0,0.033210868,0,0,0,0.071397688
GCLM,16.64201599,14.01171355,7.745155635,10.8120722,7.283792006,5.303610506,19.5117157
DNTTIP2,107.9325961,44.52666388,33.03006505,45.20661221,33.73093897,24.81788387,59.42052913
TRNAR-UCU_3,0,0,0,0,0,0,2.512937796
MIR760,0,0,0,0,0.563808904,0,0
LOC112445876,0,0,0,0,0,0,0
BCAR3,4.591885656,4.549566561,2.421826938,2.993021893,1.901396923,2.960880949,4.168454994
LOC112445987,0,0,0,0,0,0,0
FNBP1L,4.028712841,0.63437322,1.08450925,0.537792937,1.0829311,0.687361472,0.76097878
LOC112446101,6.010905876,3.630024537,0.47405439,1.504492338,1.954537533,2.884372397,3.397119613
DR1,71.33320378,71.70567549,42.30589921,56.14833874,51.48728566,47.23937467,81.50429926
LOC112445988,79.65130692,74.38497886,46.28009646,60.43271295,47.10612449,36.01734096,92.79014684
CCDC18,5.645902087,2.524552237,1.205066022,1.194649589,1.468680796,0.699402236,2.780778158
TMED5,159.7425346,77.45438751,42.74810312,70.7720238,44.67395239,45.40671564,73.07368263
MTF2,26.00695382,14.07206921,9.127931024,11.02593345,8.546520238,8.422996789,17.18944841
FAM69A,33.98480549,16.05146998,11.64276834,15.81676239,10.8294029,12.01157842,22.5504929
RPL5,2312.597556,1517.579335,2193.741921,1736.921798,1734.319979,2252.540822,1529.802118
LOC112446096,6.863957367,2.456407581,0.481183028,1.527116283,1.487946806,3.903661891,10.34461235
LOC112446094,5.283022742,5.104722005,1.333277973,0,0,0,7.643519129
EVI5,5.797862717,5.438904143,1.991188615,4.384484219,4.169868103,2.156274452,5.810925425
TRNAC-ACA_12,0,0,0,0.940307712,0,0,2.54783971
GFI1,16.13062761,17.88359151,15.84652444,12.9325989,13.41994431,15.03138194,33.09271462
RPAP2,6.315899526,3.195879037,1.551483725,2.00987174,1.492587674,1.854870307,3.471962585
GLMN,10.20626836,6.312510769,4.502911827,4.911676592,4.593305713,4.660948105,9.39626194
C3H1orf146,2.269438563,0.556156483,0.373525346,0.131716255,0.192506737,0.441915032,0.892239587
BTBD8,11.33168472,3.701701406,1.721635379,2.763353275,1.993130972,1.599668498,7.402443386
TRNAE-UUC_21,0,0,0,0,0,0,0
LOC104971636,0.289398107,0,0,0.096579394,0.094102199,0,0
EPHX4,0,0,0,0,0,0.122065917,0.1150122
LOC112445990,0,0,0,0,0,0,0
BRDT,0,0,0,0,0,0,0
TGFBR3,12.98869577,5.91687271,8.461804966,7.132046627,6.775896162,5.894384742,8.146475438
LOC107132308,0,0,0,0,0,0,0
LOC112445991,0.062768587,0,0,0,0,0,0
CDC7,26.03220698,20.8770885,13.48615656,15.45432225,14.64957893,10.21099075,35.58169544
HFM1,0,0,0,0,0,0,0
LOC112445877,0,0,0,0,0,0,0
LOC112445878,0,0,0,0,0,0,0
ZNF644,134.4732245,62.16952706,29.96120998,43.67162442,30.04009193,27.1550794,83.21923981
MIR2285B-2,2.504544115,0,0,0,0.814390639,0,3.397119613
BARHL2,0,0,0,0,0,0,0.32098768
TRNAC-GCA_27,0,0,0,0,0,0,0
LOC112445879,0,0,0,0,0,0,0
ZNF326,43.09115017,60.78741843,30.82209512,39.83002698,34.88859121,30.16943683,53.05796732
LRRC8D,160.2678459,137.562111,98.27930354,131.4705461,112.3130613,82.11530363,113.3438051
MIR2285K-5,0,0,0,0,0,0,0
LOC112445993,0.182599526,3.700272536,3.379397634,3.148465065,4.552084488,1.63560271,1.70620409
LRRC8C,145.2640073,69.56029641,38.88910541,59.26061097,43.6777162,34.78608918,76.67071355
LOC112445994,14.32353832,30.83428623,8.852658355,8.779818401,6.653594987,2.618378401,28.28322352
LRRC8B,27.89970193,13.40776818,8.21392316,14.72007438,8.54595509,6.230088138,19.37676953
LOC513659,12.81077733,9.691075514,8.012770114,13.34330011,7.082753161,9.223955223,13.47039841
LOC786372,7.411279458,4.779157691,1.624700341,2.075081538,2.736655106,5.806697063,7.070846798
LOC107131333,0,0,0.026089418,0,0,0,0.074783718
GBP6,0.161519167,0.086704408,0.067937731,0.395288592,0.350136103,0.034447123,0.09736967
GBP5,9.019480821,4.389212494,4.733321468,4.407204011,2.978504045,2.966269398,11.20484854
LOC512486,75.97368609,46.38121712,58.93409912,49.56667831,39.68535394,62.57871801,63.13730982
GBP4,10.1524846,4.372603414,4.033494114,4.836734098,2.740202127,3.398885558,8.080096139
LOC112445996,3.384452646,2.725190157,2.951791076,3.321989952,2.977840549,3.630233169,1.980264033
LOC112445995,14.4203477,9.34188867,6.968369786,7.306145346,6.543280133,5.703508585,12.20987353
LOC781710,2.076675,1.412043211,2.300177467,1.386076881,1.500583297,2.184931775,2.295142232
GBP6_1,4.431116511,2.792326567,1.701733709,1.735952698,1.127617807,0.554686999,3.571330875
LOC112445997,0.521065257,0,0,0,0,0,0
LOC510382,4.390366633,3.001551526,0.731696854,1.188727103,0.700329394,0.847998418,2.584252282
LOC100336669,14.59548582,9.18387995,7.210560331,9.35882734,5.924968273,6.621983914,12.70000101
LOC112445998,0,0.308792257,0,0,0,0,0.346775915
LOC507055,87.63013373,35.18102456,26.08883168,41.23414983,24.6469439,30.53693468,56.36514896
LOC511531,21.3287702,11.68402417,14.27310608,13.41907592,11.77876678,14.63065833,13.72197436
LOC785445,1.944422428,0.913304895,0.817857415,1.189654485,0.94838782,1.347729914,0.805866234
LOC100336443,0.120325073,0.145330164,0.113874275,0.040155489,0,0.038492514,0.163206814
LOC783604,12.97752842,9.910281597,8.187856474,9.919217956,5.227157743,6.535371218,11.2050268
LOC104971647,0.882802756,0.142168063,0,0.117845353,0,0,0.319311504
KYAT3,4.368522923,2.715318694,2.901277342,2.32750137,2.816062529,3.358926299,4.054212639
GTF2B,81.42230468,95.96185203,77.7947359,78.350901,85.15158092,73.03817562,88.73737055
PKN2,40.23378648,20.50988967,9.382736273,13.23453841,9.823375878,7.540060624,21.77821494
LOC104971650,0,0,0.301163966,0,0,0.076351034,0
TRNAD-GUC_5,0,0,0,0,0,0,0
LMO4,26.09970181,37.92218973,27.65960858,27.28198972,31.76591756,39.36815895,59.11183457
LOC112445999,0.910159598,0.22247787,0.041017364,0.314591011,0.126836677,0.062392289,0.82301632
LOC101903905,0,0,0,0,0,0,0
LOC112446095,0,0,0,0,0,0,0
LOC112446000,0,0,0,0,0,0,0
HS2ST1,19.65800858,6.048120856,4.292215727,6.080517274,4.996445518,3.714167249,8.829707911
SELENOF,153.1586779,168.2732732,150.4997112,141.9951825,157.8806816,175.7843509,174.2114929
SH3GLB1,133.3223619,115.4688117,80.51665678,98.25275278,87.52816087,68.83284316,97.45486889
LOC112446001,0.030644724,0.22207854,0.058003634,0.143176763,0.099645984,0.058820283,0.138553217
LOC784768,0.271941117,0.410567453,0.128680984,0.544521356,0.375809621,0,1.229520503
TRNAC-GCA_28,0,0,0,0,0,0,0
CLCA3,0,0.061626423,0,0.017027705,0,0,0.046137942
CLCA4,0,0,0,0,0,0,0
CLCA1,0,0,0,0,0,0.044284121,0.062587669
CLCA2,0,0,0,0,0,0,0
ODF2L,13.45279001,6.066088748,2.851870974,3.160631119,4.234399283,2.75430786,11.58084384
COL24A1,0,0.047451301,0,0,0,0,0.226474641
ZNHIT6,4.941427826,5.039914492,3.949053624,4.23763121,4.479509182,4.17710263,6.878490199
LOC101904498,0.96582939,0.212098382,0.055396964,0.02930195,0.028550375,0.028088457,0.158792001
LOC112446002,0,0.485585922,0,0.483011809,0.156874297,0,0.872506345
CYR61,0,0,0,0,0,0.064607645,0
LOC101904769,0,0,0,0,0,0,0
DDAH1,0,0,0,0.016762108,0,0,0.090836573
LOC112446003,0.353018689,0,0.018560714,0,0,0,0
BCL10,55.20827163,70.08616768,43.05155265,48.80445369,48.50917206,50.21138174,79.5622654
C3H1orf52,22.92635475,21.1324105,14.94064357,11.07395848,13.24217343,16.74329925,29.32383547
SYDE2,0,0,0,0.099708623,0,0,0
WDR63,0,0.072786501,0.028516138,0.01508347,0,0,0
TRNAW-CCA_5,0,0,0,0,0,0,0
MCOLN3,0.148948659,0,0.25060144,0.281678081,0.032288616,0.063532432,0.089791708
MCOLN2,20.63760937,12.93646989,10.21885457,8.655812709,7.984803579,11.85505708,15.38827692
LPAR3,0.305708368,0.049231798,0.038575855,0,0.059643437,0.176035386,0.02764383
LOC104971691,0,0,0,0,0,0,0
SSX2IP,23.80456252,12.13003249,15.1045374,16.84854278,8.773059657,12.10440731,8.418711462
CTBS,0,0,0,0,0,0,0
SPATA1,0.294652249,0,0.092951841,0,0,0,0.133220377
LOC104971676,0,0.337502281,0.052890366,0.447617555,0.054517059,0,0.454820973
GNG5,118.7072241,302.1403575,334.7107398,195.2569404,292.7822867,299.3320159,355.0913126
RPF1,59.34236158,44.38754493,37.58574095,44.06013277,29.7169482,39.63559349,56.71109884
DNASE2B,0,0.047021043,0,0.038976485,0,0,0
UOX,0,0,0,0,0,0,0
SAMD13,1.466657557,0.992010754,1.5916054,0.195784139,0.648592197,1.126056315,1.697577412
SAMD13_1,0,0.323147585,0,0,0,0,0
PRKACB,172.2914957,69.32492995,51.05619196,67.50141747,50.77489798,69.63202231,101.3495282
TTLL7,7.515012512,1.000190449,0.807216054,0.920271765,1.841803369,1.311319192,0.921041247
ADGRL2,0,0,0.024104461,0,0.024845816,0,0
LOC112445881,0,0,0,0,0,0,0
TRNAC-ACA_13,2.817612129,0,0,0,0,0,0
LOC112446074,0,0,0,0,0,0,0
LOC112446081,0,0,0,0,0,0,0
ADGRL4,0,0.045062374,0,0,0,0,0
IFI44,57.19964473,21.31810865,20.82835106,31.66948292,14.73775884,36.24828899,27.14229242
IFI44L,201.7542878,51.82393853,45.65143779,81.56118465,34.32800258,76.27468301,74.52880769
LOC112446122,0,0,0,0,0,0,0
LOC104971683,0,0.095341111,0,0.026343251,0,0,0.053534375
PTGFR,1.335167594,0.34278179,0.158711457,0.645766456,0.113256539,0.17332646,0.244965893
LOC112445883,0,0,0,0,0,0,0
GIPC2,0,0,0,0,0,0,0.117142056
LOC112446078,0,0,0,0,0,0,0
TRNAG-CCC_24,0,0,0,0,0,0,0
DNAJB4,10.12775371,7.056825306,3.540518628,5.282469242,4.21645054,3.976581297,10.99777229
FUBP1,93.80521122,55.85218545,32.87801002,32.66624094,30.25412929,25.24973089,76.22735478
NEXN,6.131770658,0.937260434,3.501493955,2.511084036,2.095220178,0.864425129,0.770617092
MIGA1,18.35757906,5.433998212,3.573755038,3.680821193,3.221690943,2.487811061,8.891613111
LOC112446071,0,0,0,0,0,0,0
LOC112446069,0,0,0,0,0,0,0
USP33,52.42792505,35.62587775,18.2827983,21.91256357,23.23347561,13.30424423,39.33734685
ZZZ3,34.55526955,18.20004051,10.69360316,13.19120345,10.34518009,9.598709023,24.21709031
AK5,0.059076317,0,0,0,0,0,0.160260156
PIGK,30.59903325,24.29875994,23.12247957,24.50799239,22.78147682,27.13850381,29.89559493
ST6GALNAC5,0,0,0,0,0,0,0
ST6GALNAC3,0,0,0,0,0,0,0
TRNAC-GCA_29,0,0,0,0,0,0,0
LOC112446159,0,0,0,0,0,0,0
ASB17,0,0,0,0,0,0,0
MSH4,0.759521053,0.321075738,0.191680547,0.139409155,0.222272847,0.133635748,0.63529062
RABGGTB,41.88130085,63.74677235,36.79289737,30.78442947,31.02913461,29.7356684,78.85874613
LOC112446107,1.408806065,12.47820934,5.333111891,0,0.916189468,1.802732748,6.369599274
LOC112446106,10.99887144,3.936171184,0,0,1.589533536,0,4.420348412
LOC112446105,16.69167692,7.237074234,1.620185891,0.856989307,4.175040616,0,10.44936792
ACADM,23.69063406,28.57730726,15.4051769,16.78165279,16.79393742,15.70918255,31.64109127
SLC44A5,0.074886701,0,0,0,0,0,0
LHX8,0,0,0,0,0,0,0
TYW3,4.627809866,5.171264005,2.621865064,2.458458151,5.527847072,2.175364657,5.038744454
CRYZ,2.542914568,4.615172461,2.903182279,1.724209286,3.044971922,2.65998131,1.861453922
ERICH3,0,0,0,0,0,0,0
TNNI3K,0,0,0,0,0,0,0
FPGT,17.98148832,10.18624073,4.527084753,6.654814122,5.15356576,5.93672671,9.354625115
LRRIQ3,0.03868575,0,0,0,0,0,0.139927124
TRNAC-ACA_14,0,0,0,0,0,0,0
LOC112445884,0,0,0,0,0,0,0
LOC112446063,0,0,0,0,0,0,0
NEGR1,0,0,0,0,0,0,0
TRNAW-CCA_6,0,0,0,0,0,0,0
ZRANB2,105.5869143,82.59513352,38.75649378,40.0761649,42.78426644,27.81042782,134.7512523
MIR186,30.6661041,3.798862887,2.232465443,0.787234363,3.068169383,1.509264627,20.2642135
PTGER3,0.158067288,0.100003459,0.042740879,0.090430305,0.051397984,0.014447547,0.255237727
CTH,0.797041645,1.722685341,1.667424562,1.62395575,1.773269939,1.019908354,2.503584429
ANKRD13C,13.50427457,9.265420077,7.616122119,8.926482796,5.647743299,4.889603893,12.8002769
SRSF11,157.1682224,90.67115435,45.11271976,52.15457887,51.51602497,37.77265097,179.9221
LRRC40,23.61362236,11.95795443,7.041841588,8.311419481,7.958267781,6.177050921,19.48993116
LRRC7,0,0.483832607,0,0.248273066,0,0,0
DEPDC1,1.138869176,1.398090621,0.965908725,1.25858967,0.582799706,1.051179339,0.742826818
LOC101907544,6.165598306,3.736789964,1.756789799,3.318733099,3.018035896,1.739106887,4.196441875
RPE65,0,0,0,0,0,0,0
LOC101907753,0,0.035681761,0,0,0,0,0
WLS,11.51920886,21.54559775,18.72759548,16.96771708,15.68709458,14.34741663,8.653040523
TRNAD-GUC_6,0,0,0,0,2.748568405,0,2.54783971
LOC104971707,0,0.187329248,0,0,0,0,0
DIRAS3,0.052802726,0.191327425,0,0.052864775,0.01716961,0,0.071620689
LOC112446066,0,0,0,1.265460845,0,0,0
GNG12,9.399292972,14.50608261,3.459315821,10.19453303,8.150195117,2.756301808,9.207636943
GADD45A,66.73925927,429.0714869,167.5686558,232.3743808,230.6969434,150.3504804,127.6703718
TRNAW-CCA_7,0,0,0,0,0,0,0
SERBP1,637.2021109,384.6610553,461.2706614,456.3894865,402.3644292,467.728497,483.0256748
IL12RB2,54.87727468,15.44522024,12.28252069,20.0732439,14.62231507,11.76460908,20.73370374
IL23R,0.344883389,0.308558942,0.314305045,0.153461629,0.722706313,0.245177102,1.212798653
C3H1orf141,0,0,0,0,0,0.061515051,0
SLC35D1,15.65564816,8.619028108,2.802467986,6.026609654,4.167248006,2.236268621,14.42007772
MIER1,196.5493608,116.4665159,52.49694694,93.07239814,70.48453782,58.17302781,104.2888692
WDR78,1.903123982,1.014973966,0.436629044,0.560885302,0.739380975,0.569284026,0.379941009
INSL5,0,0,0,0,0,0,0
TCTEX1D1,0,0,0,0,0,0,0
SGIP1,0,0.013538132,0,0.016832958,0,0.021514463,0.022805129
LOC531196,0,0,0,0,0.079958354,0,0
LOC101902048,0,0.017024607,0,0.007055983,0,0,0.057356267
PDE4B,119.9848923,100.5565522,48.2485559,80.67713949,78.1159128,42.58804882,83.30922862
TRNAC-GCA_30,0,0,0,0,0,0,0
MGC137454,0,0,0,0,0,0,0
LEPR,0,0,0,0.05998419,0,0,0
LEPROT,9.411599905,14.74655282,6.723409934,9.0890584,8.487955388,8.435099829,16.30465813
DNAJC6,3.015805296,3.864633628,1.40385759,1.853340362,1.710131756,1.200078798,3.309050703
AK4,1.603807628,2.462414474,0.668872133,1.315397629,1.396565911,0.878297772,1.253606782
TRNAE-UUC_22,0,0,0,0,0,0,0
MIR101-1,13.4430651,59.04256776,44.72103465,65.25508938,32.58543748,34.40395992,26.52209047
TRNAG-GCC_5,0,0,0,0,0,0,0
JAK1,567.2417331,361.8531684,280.1355043,341.688947,312.230438,237.3354975,350.2442817
RAVER2,0.798323437,0.812974245,1.140693377,0.799261555,0.626062803,1.096662422,1.23145586
LOC112446005,0,0,0,0,0,0,0
CACHD1,0.169820922,0,0.064286633,0.022669397,0.055219857,0.065191742,0.214985972
UBE2U,0,0,0,0,0,0,0
ROR1,0.124669272,0.138029048,0,0.093611829,0,0.009970561,0
PGM1,31.0268818,19.29568686,26.88091882,24.30388975,25.65213985,25.64982036,29.13529644
EFCAB7,5.178450595,3.035857959,2.034846096,1.667540769,2.363301092,1.5112923,6.900732003
ITGB3BP,8.785170126,7.958130715,5.323995461,4.822090828,3.157329861,4.104683796,7.734980041
ALG6,14.29003284,9.535577229,7.698757691,6.799045397,5.945803052,7.139282282,12.07556677
FOXD3,0,0,0,0,0,0,0
LOC101906485,0,0,0,0,0,0,0
ATG4C,11.8300276,7.702159692,5.80049224,6.068603718,6.682290932,4.736002995,8.466197129
LOC112446160,0,0,0,0,0,0,0
DOCK7,6.002306321,4.852997615,2.002595528,2.909881991,2.465780106,1.999182987,4.511844726
ANGPTL3,0,0,0,0.179106231,0,0,0
USP1,122.3219346,68.12346047,42.0249217,55.61606678,47.1776497,51.34182867,78.71126143
LOC112446075,0,0,0,0,0,0,0
TRNAC-ACA_15,0,0,0,0,0,0,0
KANK4,2.640949945,1.215151678,1.235513701,0.923320218,0.782801629,0.367826448,1.543324798
LOC112446062,0,0,0,0,0,0,0
LOC100190915,0,0,0,0,0,0,0
LOC101906730,0,0,0,0,0,0,0
PATJ,0.448437347,0.38114589,0.487269464,0.698388928,0.413145982,0.18330624,0.551932856
LOC782781,0,0,0,0,0,0,0
TM2D1,10.68007756,7.933213665,7.445860877,4.04537753,6.268385539,5.17615394,9.416075157
LOC100847503,0,0,0,0,0,0,0
LOC101906939,0.375681617,0,0.237027195,0.250748723,0,0.961457466,0
NFIA,1.234636197,1.355644914,0.927031219,0.980697148,0.603850055,0.665892229,1.153332531
LOC104971723,0,0.215218846,0,0.044599575,0,0,0.120846152
LOC104971724,0,0,0,0,0,0,0
LOC112446135,0,0,0,0,0,0,0
C3H1orf87,0,0,0,0,0,0,0
LOC530929,3.243605674,1.441701994,0,0.744741027,0.691888286,0.33204594,0.703931155
LOC521656,0,0,0,0.036088569,0.070325844,0,0
LOC511936,0.190808948,0,0.048154509,0,0,0,0
LOC107132327,15.26727785,8.092380092,11.85007645,5.71821127,15.28602851,10.68170395,14.99735426
CYP2J2,1.07860739,0.217125969,0.595456002,0.119986097,0.467634146,0.431313994,0.365751026
HOOK1,5.910466574,3.933304221,2.23743923,3.828913663,2.814986254,2.391285599,4.212777638
FGGY,3.738676065,3.654563573,1.843799186,2.473585906,1.921741695,1.368370778,1.727265549
LOC107132328,1.926833803,0.554108223,0,0.183723623,0.179011239,0.528345012,0.1244535
LOC112446006,0,0,0,0,0,0,0
LOC112446073,0,0,0,0,0,0,0
LOC112445886,0,0,0,0,0,0,0
LOC112446008,0,0,0,0,0,0,0
LOC112446007,0.23653487,0,0,0,0,0,0.035647971
LOC101903356,0,0,0,0,0,0,0
TRNAG-CCC_25,0,0,0,0,0,0,0
LOC100294994,0.22874125,0.143254539,0.032070831,0.288383022,0.165285998,0.048783547,0.321751745
LOC112446009,0.587107069,0,0.113975677,0.030143435,0,0,0.081676073
JUN,82.93479636,124.3125334,76.68534045,85.73756543,118.5151155,60.94197162,109.8599245
MYSM1,51.28108238,34.00250911,9.138711575,16.14700585,12.06456608,5.186167313,35.04915074
TACSTD2,0,0,0,0.072254168,0,0.207785632,0
OMA1,5.862830809,3.526381775,2.673983678,2.875927207,3.537154884,2.756825289,4.247582357
DAB1,0.07002695,0.028193149,0.044181804,0.210327717,0.022770329,0.145612517,0.063322216
C8B,1.309117518,0.545230655,0.313293622,1.355850906,0.058714412,0.288822336,0.285739033
C8A,0.138760652,0,0,0.463079037,0,0,0
FYB2,0,0.027752481,0,0,0.011207211,0,0.031166235
LOC112446010,0,0,0,0,0,0,0.0531415
PRKAA2,0.917559668,0.2726623,0.013783619,0.051035439,0,0.055910729,0.158039594
PLPP3,1.916260138,1.491556052,0.725410685,1.620076762,1.910843526,0.326943975,8.201861836
TRNAW-CCA_8,0,0,0,0,0,0,0
LOC112446092,0,0,0,0,0,0,0
USP24,91.85649192,40.75311423,23.26627856,38.47641332,25.54210534,18.21215346,67.75448147
BSND,0,0,0,0,0,0,0
TMEM61,0,0.065184,0,0,0,0,0
DHCR24,70.22356384,44.69717025,56.70680292,57.13764309,47.14247876,35.49204387,53.95820537
LOC112446109,0,0,0,0,0,0,0
LEXM,0,0,0,0,0,0,0
TTC22,1.42993393,0.80842628,0.287930456,0.507664631,0.395714707,0.311449929,0.715290332
PARS2,13.34041273,7.175196201,4.389234652,6.191103843,5.083404192,4.1342918,7.492337271
TTC4,14.7066121,11.99409896,10.54298378,10.54770812,9.539570999,12.2636892,17.26415428
MROH7,0.114952444,0,0.029010581,0,0.149514147,0.058838059,0.041578527
FAM151A,0.515416853,0.332014439,0.552822574,0.275212013,0.43574865,0.164884093,0.885529655
LOC112446164,0,0,0,0,0,0,0
LOC615989,1.235995573,0.962059712,0.051988093,0.247489601,0.428696291,0.210880192,0.260786193
TRNAP-AGG_1,0,0,0,0,0,0,0
ACOT11,0.968251591,0.062371556,0.14661476,0.284354222,0.201498715,0.272578148,0.560349627
SSBP3,63.79227461,53.0125815,66.52307541,42.36670929,53.6415667,55.68509403,81.56559425
LOC112446011,0,0.576194371,1.805921487,0,0.349024559,0.114459222,1.132373204
MRPL37,27.19354945,20.48924945,25.3607664,26.50229095,27.7319376,37.88347826,24.71632788
CYB5RL,0.876319971,1.111352004,0.801694574,1.155177163,0.854846329,0.700846425,1.961231258
CDCP2,0,0.04253935,0,0,0,0,0
TCEANC2,23.50300849,27.58606928,24.70311001,21.03577039,19.48189949,14.65891274,29.81215626
LOC112446110,0,0.628273477,0,0,0,0,0
LOC112446012,5.071701833,2.446587483,1.729657911,2.683689036,2.436568749,0.175401024,2.850826053
TMEM59,138.0216804,202.29669,153.4434821,156.9260513,176.037343,170.7912178,192.3208039
LDLRAD1,0,0,0,0,0,0,0
LRRC42,11.48190158,12.92302356,13.96815047,11.17784176,14.19148265,10.91786362,18.01174489
HSPB11,0.919883986,0.921356593,0.792712053,0.733776953,1.152684295,0.961776463,0.892673767
DIO1,0.115858409,0.139935269,0,0.23198911,0,0,0
YIPF1,12.14075342,8.069240325,4.840135162,4.628287241,4.539538824,4.466093304,10.52003768
TRNAE-UUC_23,2.817612129,0,0,1.880615423,0,0,1.273919855
NDC1,13.68605062,6.89613398,5.121932728,5.40425752,4.173816007,4.772539495,8.724469351
GLIS1,0,0,0,0,0,0,0
DMRTB1,0,0,0,0,0,0.067708272,0.19138702
LOC616319,0,0,0,0,0.055270751,0,0
LRP8,3.315391392,2.279861527,1.503933736,2.019031231,1.998720386,1.238666424,6.12721562
MAGOH,67.67270789,85.78349404,99.30948593,74.81288455,100.7049442,100.227674,108.5470172
C3H1orf123,16.13422747,34.82125884,46.14150001,27.01024707,37.92809388,32.40688283,50.10640701
LOC112446013,0.191384975,0.154104815,0.060374852,0.159674894,0.062231737,0,0.043265203
